codigo_sinapi,imagem_url
755,https://raw.githubusercontent.com/engvictordb/sinapi-imagens-insumos/main/imagens/755.jpeg
10588,https://raw.githubusercontent.com/engvictordb/sinapi-imagens-insumos/main/imagens/10588.jpeg
10700,https://raw.githubusercontent.com/engvictordb/sinapi-imagens-insumos/main/imagens/10700.jpeg
13192,https://raw.githubusercontent.com/engvictordb/sinapi-imagens-insumos/main/imagens/13192.jpeg
13533,https://raw.githubusercontent.com/engvictordb/sinapi-imagens-insumos/main/imagens/13533.jpeg
14535,https://raw.githubusercontent.com/engvictordb/sinapi-imagens-insumos/main/imagens/14535.jpeg
11079,https://raw.githubusercontent.com/engvictordb/sinapi-imagens-insumos/main/imagens/11079.jpeg
11082,https://raw.githubusercontent.com/engvictordb/sinapi-imagens-insumos/main/imagens/11082.jpeg
